course_id,title,org,course_url,start,end,pacing,language,effort,short_desc,overview,total_bab,total_sub_bab,total_unit,total_video,total_problem,total_html,curriculum_json,syllabus_fallback
course-v1:ACCA+FMA-F2.x+SP20-21,Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FMA-F2.x+SP20-21,2020-04-08T09:00:00Z,2020-10-31T17:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FMA-SP2020+1T2020,delete,delete,https://www.edx.org/course/course-v1:ACCA+FMA-SP2020+1T2020,2020-04-20T09:00:00Z,2021-04-16T17:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+IA001+2T2021,Robotic processes and intelligent automation for finance,ACCA,https://www.edx.org/course/course-v1:ACCA+IA001+2T2021,2021-07-05T08:00:00Z,2022-07-01T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+1SEPSP2019,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+1SEPSP2019,2019-09-20T10:00:00Z,2020-10-31T10:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+1SP2017,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+1SP2017,2017-08-07T00:00:00Z,2019-09-21T10:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+1T2020,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+1T2020,2020-08-31T08:00:00Z,2021-08-27T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+1T2021,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+1T2021,2021-08-31T16:00:00Z,2022-08-26T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+MA11T2022,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+MA11T2022,2022-08-29T08:00:00Z,2023-08-25T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+MA11T2023,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+MA11T2023,2023-08-28T08:00:00Z,2024-08-30T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+MA11T2024,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+MA11T2024,2024-08-26T08:00:00Z,2025-08-29T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA1.X+MA11T2025,Introduction to Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA1.X+MA11T2025,2025-08-25T08:00:00Z,2026-08-28T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+1SEPSP2019,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+1SEPSP2019,2019-09-20T10:00:00Z,2020-10-31T10:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+1SP2017,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+1SP2017,2017-08-07T00:00:00Z,2019-09-20T10:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+1T2020,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+1T2020,2020-08-31T08:00:00Z,2021-08-27T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+1T2021,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+1T2021,2021-08-31T16:00:00Z,2022-08-26T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+MA21T2022,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+MA21T2022,2022-08-29T08:00:00Z,2023-08-25T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+MA21T2023,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+MA21T2023,2023-08-28T08:00:00Z,2024-08-30T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+MA21T2024,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+MA21T2024,2024-08-26T08:00:00Z,2025-08-29T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA2.X+MA21T2025,Intermediate Management Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+MA2.X+MA21T2025,2025-08-25T08:00:00Z,2026-08-28T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MA_F2_1+1T2020,delete,delete,https://www.edx.org/course/course-v1:ACCA+MA_F2_1+1T2020,2020-04-20T10:00:00Z,2021-04-18T00:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+MCS001+2T2021,ED650: Current Topics in Educational Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+MCS001+2T2021,2030-01-01T00:00:00Z,,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+ML001+2T2021,Machine Learning with Python for Finance Professionals,ACCA,https://www.edx.org/course/course-v1:ACCA+ML001+2T2021,2021-06-17T17:00:00Z,2022-06-17T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+ML001+2T2022,Machine learning with Python for finance professionals,ACCA,https://www.edx.org/course/course-v1:ACCA+ML001+2T2022,2022-07-31T23:00:00Z,2023-07-31T22:59:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+ML001+2T2023,Machine learning with Python for finance professionals,ACCA,https://www.edx.org/course/course-v1:ACCA+ML001+2T2023,2023-08-01T11:00:00Z,2024-07-31T11:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+ML001+3T2024,Machine learning with Python for finance professionals,ACCA,https://www.edx.org/course/course-v1:ACCA+ML001+3T2024,2024-10-10T11:00:00Z,2025-08-01T11:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
course-v1:ACCA+ML01-2021+2T2021,delete,delete,https://www.edx.org/course/course-v1:ACCA+ML01-2021+2T2021,2021-05-10T08:00:00Z,2022-05-14T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions What web browser should I use? The Open edX platform works best with current versions of Chrome, Edge, Fir",0,0,0,0,0,0,[],
